LocusID;stratum;Braker;Maker 1;Maker 2;Maker 3
AT5G53170;cellular organisms;1;0;1;0
AT5G63980;cellular organisms;1;1;0;1
AT3G54470;cellular organisms;1;1;1;1
AT4G01883;cellular organisms;1;1;1;1
AT3G17820;cellular organisms;1;1;1;0
AT3G50670;cellular organisms;1;1;1;1
AT3G02190;cellular organisms;0;1;1;1
AT3G50930;cellular organisms;1;1;0;1
AT4G31170;cellular organisms;1;1;1;1
AT4G31170;cellular organisms;1;1;1;1
AT4G31170;cellular organisms;1;1;1;1
AT4G31170;cellular organisms;1;1;1;1
AT1G79930;cellular organisms;1;1;1;1
AT1G79930;cellular organisms;1;1;1;1
AT3G12360;cellular organisms;1;1;1;1
AT1G04690;cellular organisms;1;1;1;1
AT1G67730;cellular organisms;1;0;0;0
AT2G33730;cellular organisms;1;1;1;1
AT3G48750;cellular organisms;1;1;1;1
AT3G25470;cellular organisms;1;1;1;0
AT2G39140;cellular organisms;1;1;1;1
AT4G15110;cellular organisms;1;1;1;1
AT1G43710;cellular organisms;1;1;1;1
AT3G17040;cellular organisms;1;1;0;1
AT3G17040;cellular organisms;1;1;0;1
AT2G19570;cellular organisms;1;1;1;1
AT5G27820;cellular organisms;1;0;1;0
AT1G14000;cellular organisms;1;0;0;1
AT3G02020;cellular organisms;1;1;1;1
AT4G17100;cellular organisms;1;1;1;1
AT4G17100;cellular organisms;1;1;1;1
AT5G46420;cellular organisms;1;0;1;1
AT5G59950;cellular organisms;1;1;1;1
AT5G59950;cellular organisms;1;1;1;1
AT5G59950;cellular organisms;1;1;1;1
AT5G59950;cellular organisms;1;1;1;1
AT5G59950;cellular organisms;1;1;1;1
AT1G51805;cellular organisms;1;1;0;1
AT1G51805;cellular organisms;1;1;0;1
AT1G61770;cellular organisms;1;1;1;1
AT5G53350;cellular organisms;0;0;1;1
AT1G55920;cellular organisms;1;1;1;1
AT3G13470;cellular organisms;1;1;1;1
AT2G38860;cellular organisms;1;1;1;1
AT2G38860;cellular organisms;1;1;1;1
AT2G38860;cellular organisms;1;1;1;1
AT1G15250;cellular organisms;1;0;0;0
AT4G28400;cellular organisms;1;1;0;0
AT1G79510;cellular organisms;1;1;1;1
AT1G79510;cellular organisms;1;1;1;1
AT3G12930;cellular organisms;1;1;0;1
AT1G05140;cellular organisms;1;1;1;1
AT5G20920;cellular organisms;1;1;1;1
AT5G20920;cellular organisms;1;1;1;1
AT5G20920;cellular organisms;1;1;1;1
AT1G55360;cellular organisms;1;1;1;1
AT5G57710;cellular organisms;1;1;1;1
AT4G08920;cellular organisms;1;1;1;1
AT1G09630;cellular organisms;1;0;1;0
AT1G31550;cellular organisms;1;1;0;1
AT1G31550;cellular organisms;1;1;0;1
AT2G42910;cellular organisms;1;1;1;1
AT3G52180;cellular organisms;1;1;1;1
AT3G52180;cellular organisms;1;1;1;1
AT2G40300;cellular organisms;0;1;0;1
AT2G15090;cellular organisms;1;1;1;1
AT3G50000;cellular organisms;1;1;1;1
AT3G21690;cellular organisms;1;1;1;1
AT3G62120;cellular organisms;1;1;1;1
AT3G62120;cellular organisms;1;1;1;1
AT5G47910;cellular organisms;1;1;1;1
AT3G51000;cellular organisms;1;1;1;1
AT5G56760;cellular organisms;1;0;1;1
AT2G32520;cellular organisms;1;1;1;1
AT3G09260;cellular organisms;1;1;1;1
AT5G50950;cellular organisms;1;1;1;1
AT5G50950;cellular organisms;1;1;1;1
AT5G50950;cellular organisms;1;1;1;1
AT1G79210;cellular organisms;1;1;1;1
AT1G79210;cellular organisms;1;1;1;1
AT1G79210;cellular organisms;1;1;1;1
AT2G35500;cellular organisms;1;1;1;1
AT5G64300;cellular organisms;1;1;1;1
AT5G57560;cellular organisms;1;1;0;1
AT4G21850;cellular organisms;1;1;0;1
AT4G21850;cellular organisms;1;1;0;1
AT2G14910;cellular organisms;1;1;1;1
AT2G14910;cellular organisms;1;1;1;1
AT2G31390;cellular organisms;1;1;1;1
AT2G30970;cellular organisms;1;1;1;1
AT2G30970;cellular organisms;1;1;1;1
AT5G47320;cellular organisms;1;1;1;1
AT3G13570;cellular organisms;1;1;1;1
AT5G18100;cellular organisms;1;1;1;1
AT5G18100;cellular organisms;1;1;1;1
AT1G59830;cellular organisms;1;1;1;1
AT1G59830;cellular organisms;1;1;1;1
AT1G31910;cellular organisms;1;1;1;1
AT1G31910;cellular organisms;1;1;1;1
AT1G76300;cellular organisms;1;1;1;1
AT4G39150;cellular organisms;1;1;1;1
AT4G39150;cellular organisms;1;1;1;1
AT4G27320;cellular organisms;1;1;0;1
AT3G18130;cellular organisms;1;1;1;1
AT5G51970;cellular organisms;1;1;0;1
AT5G51970;cellular organisms;1;1;0;1
AT1G21680;cellular organisms;1;1;1;1
AT3G01790;cellular organisms;1;0;1;0
AT3G01790;cellular organisms;1;0;1;0
AT5G60800;cellular organisms;1;1;1;1
AT5G60800;cellular organisms;1;1;1;1
AT1G56430;cellular organisms;1;0;1;0
AT5G57350;cellular organisms;1;1;1;1
AT5G57350;cellular organisms;1;1;1;1
AT3G04910;cellular organisms;1;1;1;1
AT3G04910;cellular organisms;1;1;1;1
AT3G04910;cellular organisms;1;1;1;1
AT1G70820;cellular organisms;1;1;1;1
AT1G69390;cellular organisms;1;1;1;1
AT3G16910;cellular organisms;1;1;1;1
AT1G29040;cellular organisms;1;1;1;1
AT1G29040;cellular organisms;1;1;1;1
AT1G29040;cellular organisms;1;1;1;1
AT3G24550;cellular organisms;1;1;0;1
AT3G08010;cellular organisms;1;1;1;1
AT1G13250;cellular organisms;1;1;1;1
AT1G01540;cellular organisms;1;1;1;0
AT1G01540;cellular organisms;1;1;1;0
AT2G18040;cellular organisms;1;1;1;1
AT4G01800;cellular organisms;1;0;0;0
AT4G01800;cellular organisms;1;0;0;0
AT2G44920;cellular organisms;1;1;0;1
AT2G44920;cellular organisms;1;1;0;1
AT1G11260;cellular organisms;1;0;0;0
AT4G26860;cellular organisms;1;1;1;1
AT4G26860;cellular organisms;1;1;1;1
AT1G22910;cellular organisms;1;1;1;0
AT1G22910;cellular organisms;1;1;1;0
AT1G22910;cellular organisms;1;1;1;0
AT1G16470;cellular organisms;1;1;1;0
AT1G16470;cellular organisms;1;1;1;0
AT4G12420;cellular organisms;1;1;1;1
AT4G12420;cellular organisms;1;1;1;1
AT1G02475;cellular organisms;1;1;1;1
AT2G30110;cellular organisms;1;1;1;1
AT2G05940;cellular organisms;1;1;1;1
AT4G37470;cellular organisms;1;1;1;1
AT3G05020;cellular organisms;1;1;1;1
AT1G65860;cellular organisms;1;1;1;1
AT5G08640;cellular organisms;1;1;1;1
AT5G08640;cellular organisms;1;1;1;1
AT5G60790;cellular organisms;1;1;1;1
AT3G25230;cellular organisms;1;1;1;1
AT3G25230;cellular organisms;1;1;1;1
AT1G04640;cellular organisms;1;1;1;1
AT1G04640;cellular organisms;1;1;1;1
AT1G07700;cellular organisms;1;1;1;0
AT1G07700;cellular organisms;1;1;1;0
AT1G74910;cellular organisms;1;1;1;1
AT1G74910;cellular organisms;1;1;1;1
AT1G74910;cellular organisms;1;1;1;1
AT1G29880;cellular organisms;1;1;1;1
AT1G64900;cellular organisms;1;1;0;1
AT4G31580;cellular organisms;1;1;1;1
AT4G31580;cellular organisms;1;1;1;1
AT1G12000;cellular organisms;1;1;1;1
AT3G56490;cellular organisms;1;1;1;1
AT1G11680;cellular organisms;1;1;1;1
AT5G07440;cellular organisms;1;1;1;1
AT5G07440;cellular organisms;1;1;1;1
AT5G07440;cellular organisms;1;1;1;1
AT1G52510;cellular organisms;1;1;0;1
AT1G52510;cellular organisms;1;1;0;1
AT4G33090;cellular organisms;1;1;1;1
AT1G76730;cellular organisms;1;1;0;0
AT4G09720;cellular organisms;1;1;1;1
AT4G09720;cellular organisms;1;1;1;1
AT4G09720;cellular organisms;1;1;1;1
AT5G53850;cellular organisms;1;1;1;1
AT5G53850;cellular organisms;1;1;1;1
AT5G53850;cellular organisms;1;1;1;1
AT4G31985;cellular organisms;0;0;0;0
AT5G16970;cellular organisms;1;0;0;1
AT4G02480;cellular organisms;1;1;1;1
AT5G02290;cellular organisms;1;1;1;1
AT5G02290;cellular organisms;1;1;1;1
AT3G49430;cellular organisms;1;1;1;1
AT3G49430;cellular organisms;1;1;1;1
AT3G49430;cellular organisms;1;1;1;1
AT2G42880;cellular organisms;1;1;1;1
AT4G10120;cellular organisms;1;1;1;1
AT4G10120;cellular organisms;1;1;1;1
AT2G14720;cellular organisms;1;1;1;1
AT2G14720;cellular organisms;1;1;1;1
AT4G36750;cellular organisms;1;1;1;1
AT1G11475;cellular organisms;1;1;1;1
AT1G68260;cellular organisms;1;0;1;1
AT4G12320;cellular organisms;1;0;0;1
AT5G06370;cellular organisms;1;1;1;1
AT4G00370;cellular organisms;1;1;1;1
AT1G22710;cellular organisms;1;1;1;1
AT5G67220;cellular organisms;1;1;0;0
AT5G58310;cellular organisms;1;0;0;0
AT2G43790;cellular organisms;1;1;1;1
AT4G10060;cellular organisms;1;1;1;1
AT5G56350;cellular organisms;1;1;1;1
AT3G55170;cellular organisms;1;1;1;0
AT3G55170;cellular organisms;1;1;1;0
AT1G47490;cellular organisms;1;0;0;1
AT1G47490;cellular organisms;1;0;0;1
AT4G38800;cellular organisms;1;1;1;1
AT1G25220;cellular organisms;1;1;1;1
AT1G25220;cellular organisms;1;1;1;1
AT2G07050;cellular organisms;1;1;1;1
AT3G28040;cellular organisms;1;1;1;1
AT4G28780;cellular organisms;1;0;1;0
AT5G15410;cellular organisms;1;0;1;1
AT5G15410;cellular organisms;1;0;1;1
AT4G24520;cellular organisms;1;1;1;1
AT4G24520;cellular organisms;1;1;1;1
AT4G13670;cellular organisms;1;1;1;1
AT5G64740;cellular organisms;1;1;1;1
AT4G35230;cellular organisms;1;1;1;1
AT1G78490;cellular organisms;1;1;1;1
AT2G30200;cellular organisms;1;1;1;1
AT2G30200;cellular organisms;1;1;1;1
AT3G60210;cellular organisms;1;1;1;0
AT5G13420;cellular organisms;1;1;1;1
AT5G05730;cellular organisms;1;1;1;1
AT5G05730;cellular organisms;1;1;1;1
AT5G20280;cellular organisms;1;1;1;1
AT2G30770;cellular organisms;1;1;0;1
AT5G08570;cellular organisms;1;1;1;1
AT3G53110;cellular organisms;1;1;1;1
AT4G37980;cellular organisms;1;0;0;1
AT4G37980;cellular organisms;1;0;0;1
AT4G32590;cellular organisms;1;1;1;1
AT4G32590;cellular organisms;1;1;1;1
AT4G32590;cellular organisms;1;1;1;1
AT4G32590;cellular organisms;1;1;1;1
AT4G30600;cellular organisms;1;1;1;0
AT1G16920;cellular organisms;1;1;1;1
AT5G54390;cellular organisms;1;1;1;1
AT1G74640;cellular organisms;1;0;1;0
AT1G13270;cellular organisms;1;1;1;1
AT1G13270;cellular organisms;1;1;1;1
AT4G04800;cellular organisms;0;1;0;0
AT2G39670;cellular organisms;0;1;1;1
AT2G39670;cellular organisms;0;1;1;1
AT5G23240;cellular organisms;1;1;1;1
AT3G51240;cellular organisms;1;1;1;1
AT3G51240;cellular organisms;1;1;1;1
AT1G62740;cellular organisms;1;1;1;1
AT5G57170;cellular organisms;1;1;1;1
AT5G57170;cellular organisms;1;1;1;1
AT1G23820;cellular organisms;1;1;1;1
AT1G23820;cellular organisms;1;1;1;1
AT1G77930;cellular organisms;0;1;0;1
AT1G77930;cellular organisms;0;1;0;1
AT3G28180;cellular organisms;1;1;1;1
AT5G06690;cellular organisms;1;1;1;1
AT5G06690;cellular organisms;1;1;1;1
AT1G12230;cellular organisms;1;1;1;1
AT1G12230;cellular organisms;1;1;1;1
AT1G13090;cellular organisms;1;0;0;0
AT3G05060;cellular organisms;1;1;1;0
AT3G21760;cellular organisms;1;1;1;1
AT4G24750;cellular organisms;1;1;1;1
AT4G25500;cellular organisms;1;0;1;1
AT4G25500;cellular organisms;1;0;1;1
AT2G45670;cellular organisms;1;1;1;1
AT2G05990;cellular organisms;1;1;1;1
AT2G05990;cellular organisms;1;1;1;1
AT1G66430;cellular organisms;1;1;1;1
AT1G45145;cellular organisms;1;1;1;1
AT1G17745;cellular organisms;1;1;0;1
AT1G17745;cellular organisms;1;1;0;1
AT4G13360;cellular organisms;1;1;1;1
AT3G14840;cellular organisms;1;1;1;1
AT1G50200;cellular organisms;1;1;1;1
AT1G50200;cellular organisms;1;1;1;1
AT1G54040;cellular organisms;1;1;1;1
AT1G54040;cellular organisms;1;1;1;1
AT1G07110;cellular organisms;1;1;1;0
AT3G02900;cellular organisms;1;1;1;1
AT3G02900;cellular organisms;1;1;1;1
AT1G06700;cellular organisms;1;1;0;1
AT1G06700;cellular organisms;1;1;0;1
AT3G26780;cellular organisms;1;1;1;1
AT4G24830;cellular organisms;1;1;1;1
AT4G24830;cellular organisms;1;1;1;1
AT4G17830;cellular organisms;1;1;1;1
AT4G17830;cellular organisms;1;1;1;1
AT3G06040;cellular organisms;1;1;1;1
AT3G06040;cellular organisms;1;1;1;1
AT3G06040;cellular organisms;1;1;1;1
AT3G26710;cellular organisms;1;1;1;1
AT4G20960;cellular organisms;1;1;1;1
AT2G27820;cellular organisms;1;1;1;1
AT1G21080;cellular organisms;1;1;1;1
AT1G21080;cellular organisms;1;1;1;1
AT1G80410;cellular organisms;1;0;1;1
AT1G80410;cellular organisms;1;0;1;1
AT3G55970;cellular organisms;1;0;0;0
AT2G20270;cellular organisms;1;1;1;1
AT2G20270;cellular organisms;1;1;1;1
AT1G48420;cellular organisms;1;1;1;1
AT5G11340;cellular organisms;1;1;1;1
AT5G62190;cellular organisms;1;1;1;1
AT1G43890;cellular organisms;1;1;1;1
AT1G43890;cellular organisms;1;1;1;1
AT1G43890;cellular organisms;1;1;1;1
AT3G14220;cellular organisms;1;1;1;1
AT5G66055;cellular organisms;1;1;1;1
AT5G66055;cellular organisms;1;1;1;1
AT4G38520;cellular organisms;1;1;1;1
AT4G38520;cellular organisms;1;1;1;1
AT2G39450;cellular organisms;0;1;1;0
AT3G14240;cellular organisms;1;0;0;0
AT5G58490;cellular organisms;1;1;1;0
AT1G74960;cellular organisms;1;1;1;1
AT1G74960;cellular organisms;1;1;1;1
AT1G74960;cellular organisms;1;1;1;1
AT4G30690;cellular organisms;1;0;0;1
AT4G30690;cellular organisms;1;0;0;1
AT3G15660;cellular organisms;1;1;1;1
AT3G15660;cellular organisms;1;1;1;1
AT2G40600;cellular organisms;0;1;0;1
AT5G17560;cellular organisms;1;1;1;1
AT1G16460;cellular organisms;1;1;1;1
AT1G16460;cellular organisms;1;1;1;1
AT1G16460;cellular organisms;1;1;1;1
AT1G16460;cellular organisms;1;1;1;1
AT2G03820;cellular organisms;0;1;1;0
AT5G54430;cellular organisms;1;1;1;1
AT3G61220;cellular organisms;1;1;1;1
AT3G61220;cellular organisms;1;1;1;1
AT1G55680;cellular organisms;1;0;1;1
AT4G02405;cellular organisms;1;1;1;1
AT4G02405;cellular organisms;1;1;1;1
AT4G26370;cellular organisms;1;1;1;1
AT4G02930;cellular organisms;1;1;1;1
AT3G18830;cellular organisms;1;1;1;0
AT3G51430;cellular organisms;1;1;0;1
AT3G51430;cellular organisms;1;1;0;1
AT5G08590;cellular organisms;1;1;1;1
AT4G36690;cellular organisms;1;1;1;1
AT4G36690;cellular organisms;1;1;1;1
AT4G36690;cellular organisms;1;1;1;1
AT4G36690;cellular organisms;1;1;1;1
AT3G46940;cellular organisms;1;1;1;1
AT5G61440;cellular organisms;1;1;1;0
AT4G39880;cellular organisms;1;0;1;1
AT1G20840;cellular organisms;1;1;0;1
AT3G06483;cellular organisms;1;1;1;0
AT1G31190;cellular organisms;1;1;1;1
AT5G26360;cellular organisms;1;1;1;1
AT1G55140;cellular organisms;1;1;1;1
AT1G55140;cellular organisms;1;1;1;1
AT1G76810;cellular organisms;1;1;1;1
AT3G57610;cellular organisms;1;1;1;0
AT4G34980;cellular organisms;1;1;1;1
AT1G48630;cellular organisms;1;1;1;0
AT5G19450;cellular organisms;1;1;1;1
AT5G19450;cellular organisms;1;1;1;1
AT4G21580;cellular organisms;0;1;1;1
AT4G21580;cellular organisms;0;1;1;1
AT4G21580;cellular organisms;0;1;1;1
AT1G24180;cellular organisms;1;0;1;0
AT3G14660;cellular organisms;1;1;0;1
AT1G18500;cellular organisms;1;1;1;1
AT4G00830;cellular organisms;1;1;1;1
AT4G00830;cellular organisms;1;1;1;1
AT4G00830;cellular organisms;1;1;1;1
AT4G00830;cellular organisms;1;1;1;1
AT3G25860;cellular organisms;1;1;1;0
AT1G74710;cellular organisms;1;1;1;1
AT1G74710;cellular organisms;1;1;1;1
AT5G64370;cellular organisms;1;0;1;1
AT2G28605;cellular organisms;1;1;1;1
AT2G44350;cellular organisms;1;1;1;1
AT2G44350;cellular organisms;1;1;1;1
AT3G24190;cellular organisms;1;1;1;1
AT4G32530;cellular organisms;1;1;1;1
AT4G32530;cellular organisms;1;1;1;1
AT4G30580;cellular organisms;1;0;1;0
AT4G15940;cellular organisms;1;1;1;1
AT5G54900;cellular organisms;1;1;1;1
AT1G08640;cellular organisms;1;1;1;1
AT1G29990;cellular organisms;1;1;1;1
AT5G49760;cellular organisms;1;1;1;1
AT1G76990;cellular organisms;1;1;1;1
AT1G76990;cellular organisms;1;1;1;1
AT1G76990;cellular organisms;1;1;1;1
AT1G76990;cellular organisms;1;1;1;1
AT1G76990;cellular organisms;1;1;1;1
AT5G48790;cellular organisms;1;0;1;1
AT3G02770;cellular organisms;1;0;1;1
AT1G64550;cellular organisms;1;1;1;1
AT1G07720;cellular organisms;1;0;0;0
AT4G26690;cellular organisms;1;1;1;1
AT3G07700;cellular organisms;0;0;1;1
AT3G07700;cellular organisms;0;0;1;1
AT3G07700;cellular organisms;0;0;1;1
AT5G39830;cellular organisms;1;1;1;1
AT5G39830;cellular organisms;1;1;1;1
AT3G43540;cellular organisms;1;1;1;1
AT3G43540;cellular organisms;1;1;1;1
AT3G43980;cellular organisms;0;1;1;1
AT5G42740;cellular organisms;1;1;1;1
AT1G10830;cellular organisms;1;1;1;1
AT1G10830;cellular organisms;1;1;1;1
AT4G39280;cellular organisms;1;1;1;1
AT4G39280;cellular organisms;1;1;1;1
AT1G09100;cellular organisms;1;1;1;1
AT1G15290;cellular organisms;0;1;0;1
AT4G35600;cellular organisms;1;1;1;0
AT4G35600;cellular organisms;1;1;1;0
AT2G46440;cellular organisms;1;1;0;1
AT4G21650;cellular organisms;1;1;1;1
AT4G34230;cellular organisms;1;1;1;1
AT4G34230;cellular organisms;1;1;1;1
AT3G26900;cellular organisms;1;1;1;1
AT3G26900;cellular organisms;1;1;1;1
AT3G26900;cellular organisms;1;1;1;1
AT1G27030;cellular organisms;1;1;1;1
AT2G04400;cellular organisms;1;1;1;1
AT2G26560;cellular organisms;1;1;1;1
AT1G50740;cellular organisms;1;1;1;1
AT5G43320;cellular organisms;1;0;1;1
AT5G59160;cellular organisms;1;1;1;1
AT5G59160;cellular organisms;1;1;1;1
AT5G59160;cellular organisms;1;1;1;1
AT3G03470;cellular organisms;1;1;1;1
AT1G13820;cellular organisms;1;0;1;1
AT2G33255;cellular organisms;1;1;0;0
AT1G31180;cellular organisms;1;1;1;1
AT5G27470;cellular organisms;1;1;1;1
AT1G10370;cellular organisms;1;1;1;1
AT5G55280;cellular organisms;1;1;1;1
AT5G13410;cellular organisms;1;0;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT2G32700;cellular organisms;1;1;1;1
AT1G18170;cellular organisms;1;0;1;0
AT5G10350;cellular organisms;1;1;0;0
AT5G10350;cellular organisms;1;1;0;0
AT5G10350;cellular organisms;1;1;0;0
AT2G46450;cellular organisms;1;1;0;1
AT2G46450;cellular organisms;1;1;0;1
AT2G46450;cellular organisms;1;1;0;1
AT4G16155;cellular organisms;1;1;1;1
AT4G20850;cellular organisms;1;1;1;1
AT1G69295;cellular organisms;1;1;1;1
AT1G32550;cellular organisms;1;1;1;1
AT1G32550;cellular organisms;1;1;1;1
AT1G22280;cellular organisms;1;1;1;1
AT1G22280;cellular organisms;1;1;1;1
AT1G75900;cellular organisms;0;1;0;0
AT1G66130;cellular organisms;1;1;1;1
AT4G29220;cellular organisms;1;1;1;1
AT3G14290;cellular organisms;1;1;1;1
AT3G59980;cellular organisms;1;1;1;1
AT1G10760;cellular organisms;1;1;1;1
AT5G43470;cellular organisms;1;0;0;0
AT5G43470;cellular organisms;1;0;0;0
AT2G44065;cellular organisms;0;0;1;1
AT2G44065;cellular organisms;0;0;1;1
AT4G28706;cellular organisms;0;1;0;1
AT4G28706;cellular organisms;0;1;0;1
AT4G28706;cellular organisms;0;1;0;1
AT4G28706;cellular organisms;0;1;0;1
AT2G35680;cellular organisms;1;1;1;1
AT1G25260;cellular organisms;1;1;1;1
AT3G61210;cellular organisms;1;0;0;0
AT5G19990;cellular organisms;1;1;0;1
AT1G80460;cellular organisms;1;1;1;1
AT1G80460;cellular organisms;1;1;1;1
AT5G21105;cellular organisms;1;1;1;1
AT5G21105;cellular organisms;1;1;1;1
AT5G21105;cellular organisms;1;1;1;1
AT3G15690;cellular organisms;1;1;1;1
AT3G15690;cellular organisms;1;1;1;1
AT4G13200;cellular organisms;1;1;0;0
AT4G39990;cellular organisms;1;1;1;1
AT2G26540;cellular organisms;1;1;1;1
AT4G13170;cellular organisms;1;1;1;0
AT4G15700;cellular organisms;1;1;1;1
AT3G21670;cellular organisms;1;0;1;1
AT1G28580;cellular organisms;1;0;0;1
AT1G28580;cellular organisms;1;0;0;1
AT1G56300;cellular organisms;1;1;1;1
AT3G23730;cellular organisms;1;0;1;1
AT2G29340;cellular organisms;1;0;0;1
AT2G29340;cellular organisms;1;0;0;1
AT2G29340;cellular organisms;1;0;0;1
AT1G03400;cellular organisms;1;1;0;1
AT5G63680;cellular organisms;1;1;1;1
AT5G14660;cellular organisms;1;1;1;1
AT5G14660;cellular organisms;1;1;1;1
AT1G51110;cellular organisms;1;1;1;1
AT3G03960;cellular organisms;1;1;1;1
AT2G16660;cellular organisms;1;1;1;1
AT5G11330;cellular organisms;1;1;1;1
AT5G11330;cellular organisms;1;1;1;1
AT5G45670;cellular organisms;1;1;1;1
AT1G47530;cellular organisms;1;1;1;1
AT3G59990;cellular organisms;1;1;1;1
AT3G59990;cellular organisms;1;1;1;1
AT3G59990;cellular organisms;1;1;1;1
AT3G59990;cellular organisms;1;1;1;1
AT5G20660;cellular organisms;1;1;1;1
AT4G30310;cellular organisms;1;1;1;1
AT4G30310;cellular organisms;1;1;1;1
AT4G30310;cellular organisms;1;1;1;1
AT4G22010;cellular organisms;1;1;1;0
AT4G39640;cellular organisms;1;1;1;1
AT4G39640;cellular organisms;1;1;1;1
AT4G25910;cellular organisms;1;0;0;0
AT3G02720;cellular organisms;1;1;1;1
AT1G70580;cellular organisms;1;1;0;1
AT1G70580;cellular organisms;1;1;0;1
AT1G70580;cellular organisms;1;1;0;1
AT1G70580;cellular organisms;1;1;0;1
AT5G49970;cellular organisms;1;1;1;1
AT5G49970;cellular organisms;1;1;1;1
AT5G08420;cellular organisms;1;1;1;1
AT3G27740;cellular organisms;1;1;1;1
AT3G27740;cellular organisms;1;1;1;1
AT5G20140;cellular organisms;1;1;1;1
AT5G20140;cellular organisms;1;1;1;1
AT3G57330;cellular organisms;1;1;1;1
AT4G37270;cellular organisms;1;1;0;1
AT1G26220;cellular organisms;1;1;1;1
AT4G27830;cellular organisms;1;1;1;1
AT5G38990;cellular organisms;1;1;0;1
AT3G26210;cellular organisms;1;0;0;0
AT5G17760;cellular organisms;1;1;1;1
AT5G17760;cellular organisms;1;1;1;1
AT1G04440;cellular organisms;1;1;1;1
AT1G53510;cellular organisms;1;1;1;1
AT5G47770;cellular organisms;1;1;1;1
AT2G16930;cellular organisms;1;1;1;1
AT2G16930;cellular organisms;1;1;1;1
AT2G16930;cellular organisms;1;1;1;1
AT5G59540;cellular organisms;1;1;0;1
AT5G59540;cellular organisms;1;1;0;1
AT1G49760;cellular organisms;1;1;1;1
AT1G49760;cellular organisms;1;1;1;1
AT1G10630;cellular organisms;1;0;0;0
AT5G14720;cellular organisms;1;1;1;1
AT1G35420;cellular organisms;1;1;1;1
AT1G35420;cellular organisms;1;1;1;1
AT1G18590;cellular organisms;1;1;0;0
AT5G39530;cellular organisms;1;1;1;1
AT1G48520;cellular organisms;1;1;1;1
AT1G48520;cellular organisms;1;1;1;1
AT1G48520;cellular organisms;1;1;1;1
AT3G44860;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT4G15530;cellular organisms;1;1;1;1
AT1G56500;cellular organisms;1;0;1;1
AT2G47240;cellular organisms;1;1;0;1
AT2G47240;cellular organisms;1;1;0;1
AT1G12770;cellular organisms;1;1;0;0
AT5G36170;cellular organisms;1;1;1;0
AT5G36170;cellular organisms;1;1;1;0
AT5G36170;cellular organisms;1;1;1;0
AT5G07010;cellular organisms;1;0;0;0
AT4G02340;cellular organisms;1;1;1;1
AT5G01020;cellular organisms;1;0;1;1
AT3G53520;cellular organisms;1;1;1;1
AT3G53520;cellular organisms;1;1;1;1
AT3G53520;cellular organisms;1;1;1;1
AT3G53520;cellular organisms;1;1;1;1
